Scenario,SimName,SimMonth,HaddockMin,HaddockMax,HaddockBag,CodMin,CodMax,CodBag,ClosedBehavior
19,FH_C23_OS,1,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,2,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,3,99,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,4,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,5,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,6,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,7,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,8,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,9,18,100,15,23,100,1,alwaysonboth
19,FH_C23_OS,10,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,11,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,12,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,13,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,14,18,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,15,99,100,15,98,100,5,alwaysonboth
19,FH_C23_OS,16,18,100,15,98,100,5,alwaysonboth
20,PA_C23_OS,1,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,2,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,3,99,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,4,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,5,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,6,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,7,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,8,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,9,17,100,10,23,100,1,alwaysonboth
20,PA_C23_OS,10,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,11,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,12,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,13,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,14,17,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,15,99,100,10,98,100,5,alwaysonboth
20,PA_C23_OS,16,17,100,10,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,1,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,2,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,3,99,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,4,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,5,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,6,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,7,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,8,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,9,18,100,15,22,100,1,alwaysonboth
21,PA_asFH_C22_OS,10,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,11,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,12,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,13,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,14,18,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,15,99,100,15,98,100,5,alwaysonboth
21,PA_asFH_C22_OS,16,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,1,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,2,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,3,99,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,4,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,5,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,6,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,7,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,8,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,9,18,100,15,23,100,1,alwaysonboth
22,PA_asFH_C23_OS,10,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,11,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,12,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,13,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,14,18,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,15,99,100,15,98,100,5,alwaysonboth
22,PA_asFH_C23_OS,16,18,100,15,98,100,5,alwaysonboth
