Scenario,SimName,SimMonth,HaddockMin,HaddockMax,HaddockBag,CodMin,CodMax,CodBag,ClosedBehavior
9,FH_S18_P15_C23,1,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,2,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,3,99,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,4,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,5,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,6,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,7,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,8,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,9,18,100,15,23,100,1,alwaysonboth
9,FH_S18_P15_C23,10,18,100,15,23,100,1,alwaysonboth
9,FH_S18_P15_C23,11,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,12,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,13,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,14,18,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,15,99,100,15,98,100,5,alwaysonboth
9,FH_S18_P15_C23,16,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,1,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,2,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,3,99,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,4,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,5,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,6,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,7,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,8,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,9,18,100,15,23,100,1,alwaysonboth
10,PA_S18_P15_C23,10,18,100,15,23,100,1,alwaysonboth
10,PA_S18_P15_C23,11,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,12,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,13,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,14,18,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,15,99,100,15,98,100,5,alwaysonboth
10,PA_S18_P15_C23,16,18,100,15,98,100,5,alwaysonboth
11,FH_S17_P10_C23,1,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,2,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,3,99,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,4,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,5,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,6,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,7,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,8,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,9,17,100,10,23,100,1,alwaysonboth
11,FH_S17_P10_C23,10,17,100,10,23,100,1,alwaysonboth
11,FH_S17_P10_C23,11,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,12,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,13,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,14,17,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,15,99,100,10,98,100,5,alwaysonboth
11,FH_S17_P10_C23,16,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,1,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,2,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,3,99,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,4,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,5,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,6,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,7,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,8,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,9,17,100,10,23,100,1,alwaysonboth
12,PA_S17_P10_C23,10,17,100,10,23,100,1,alwaysonboth
12,PA_S17_P10_C23,11,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,12,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,13,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,14,17,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,15,99,100,10,98,100,5,alwaysonboth
12,PA_S17_P10_C23,16,17,100,10,98,100,5,alwaysonboth
